id,alt,chosen,attr_1,attr_2,attr_3,attr_4,attr_5
43,2,0,120.09037328672136,143.66448084697217,514.1161390063988,86.15175238381786,174.9024682422405
43,3,0,158.74643096858773,104.14017943274159,320.3015853105023,84.10313754935535,204.44282168789306
44,1,1,376.0002636615492,213.78061631211636,530.5160594548761,75.69045132090565,104.85666379889469
44,2,0,182.7793823727853,98.2398388085647,144.9867338046056,74.6476456219735,143.7811186591668
44,3,0,202.28276928518258,199.7779707657028,75.30491779510761,81.60405948629688,170.38756134821324
45,1,1,971.4154172909347,77.34600561262634,350.4213905732384,90.76331638331051,267.02527747808074
45,2,0,814.2561191041947,100.10349686151602,153.82711302312455,84.57094032606598,280.587135097137
45,3,0,566.7764595512529,149.04808309044208,248.31957346104446,86.64688067355428,122.96096730667779
46,1,1,345.1804926220881,126.2418631673091,445.48836258107644,75.79713953374977,107.62861331828171
46,2,0,617.9792220146265,104.89759492639666,509.26304362573654,73.98473621165095,185.4091254195493
46,3,0,543.794404854268,67.95128617765725,297.3669575541841,73.574115930327,96.70124894949168
47,1,1,978.6233675947425,110.15905705405189,707.3022872887989,76.04890688506865,227.95394604189556
47,2,0,760.2135144132545,152.79659492418463,414.2764066544302,79.28479472764707,157.32264154165358
47,3,0,921.170667546111,189.45795914784694,841.6916512670325,73.36585326742683,238.43601378846103
48,1,1,929.5477084677132,88.1415850060841,63.40584179299487,86.06285155741718,205.22737404124535
48,2,0,837.792673496385,81.67294459234554,694.6499362644129,74.95765419900529,117.99482144536063
48,3,0,193.62385603157165,186.95468880898198,581.9863260196535,81.57429503209597,159.43800996308198
49,1,0,871.4211156262738,121.09460052806918,713.127316340283,79.84662780015594,163.2843089992573
49,2,1,477.3303034075048,106.88641460622483,653.3697726830733,81.15550278184676,132.55210125572302
49,3,0,892.6924283794639,119.76003485613853,476.6208834814732,89.46652777705827,215.79440498400862
50,1,0,148.59065157746676,206.497178590006,549.5141032981091,77.70112049414556,112.81717213170607
50,2,1,792.3451189738481,156.6087567750651,467.8796337857583,89.2075845564771,250.6942945948277
50,3,0,181.65348996966623,108.50030163307012,221.04372660824285,86.1210159954502,90.3645114507149
51,1,0,579.2562883673356,178.82361596249316,765.2418412150189,77.84883758474528,257.6293097921355
51,2,0,142.63318695103038,191.92818417550785,116.23599938553862,78.98521574593924,252.54125299758346
51,3,1,179.9826548453847,95.63333942343206,631.4063071835737,85.62884575890656,219.38498226038809
52,1,1,697.2007259505154,144.54097820567378,223.91069957060012,77.92323498596774,121.80456176686235
52,2,0,901.1309572107357,150.88584308438672,353.01629641757177,80.31741360934483,284.38956597356247
52,3,0,183.24738473522788,151.32862979776232,443.9970672841405,83.3937340010533,87.08976440677955
53,1,0,866.5946890800801,205.29367558433586,495.31324402763977,85.14746268986451,279.12696228048924
53,2,1,709.8358995722954,83.6647825095772,504.9755918810678,83.29618019104997,173.30379363577106
53,3,0,737.6020825662755,205.64451973822338,807.5137283770498,80.08755824859607,107.28913002881401
54,1,0,973.7566292801224,190.7495873367599,113.78820194343507,89.76232225967783,267.9572839825822
54,2,0,530.7207755044184,152.11583803163674,351.41498540882714,71.93449842156545,154.419748272944
54,3,1,800.738271417404,60.58853035137989,294.67738837138853,79.00335898159443,197.35436849029674
55,1,1,911.9739062398597,113.90227958336472,306.3309483995674,85.98834801446685,179.26781948134507
55,2,0,250.98903034244321,130.4548466091603,127.81535223473647,74.4380946971957,189.06723373425655
55,3,0,435.7324300479149,202.59886211868442,319.70531200601584,82.7583753641123,217.4987006905088
56,1,0,49.90309909792862,163.39004708449806,160.01886880937528,90.5904042474196,114.81117548214486
56,2,0,431.6430980946929,73.1819875955469,869.2770585030146,81.14468810514846,209.66778916895032
56,3,1,101.2245785614955,176.87366139695354,187.62357882095625,89.29325117791784,126.80343290485287
57,1,1,218.74355597638186,65.56827790598606,414.70148827994694,82.43422686528348,97.19677814013802
57,2,0,774.7592120926686,130.5873561448272,460.0227035848634,79.88013602975673,168.34193601901273
57,3,0,569.5120813034443,84.08622053176292,163.3901680972533,88.54667897956188,284.141579908464
58,1,1,392.3645195880016,102.10706423059278,563.6254034604092,79.22084399307286,88.63478026432222
58,2,0,185.91052018384082,171.57086215901566,576.552561579382,71.36501508273162,130.37763554021896
58,3,0,257.14012685177704,164.69364079911585,22.881158840046435,72.9502802916101,253.09773426543322
59,1,1,207.19897643291492,161.7064087208452,212.1166044938288,72.85420856162595,134.87923085855417
59,2,0,724.1235170467074,193.3704480050411,724.9250036532453,78.98307987942232,225.10486783682785
59,3,0,232.33551412591385,105.60235874381306,782.1930658234651,71.07489579994576,101.40106947708585
60,1,0,235.09444875804647,64.00536679603856,162.963407089899,82.80887346560094,172.72917837084537
60,2,0,886.1297785330355,187.40228156055812,301.88239746948165,76.14735796526848,163.86781236157265
60,3,1,598.655858734983,101.68877321293843,546.4312566072181,79.23478959877019,200.46547151460112
61,1,1,452.08574253858296,105.80799588028309,827.3359910887923,86.52569689372784,112.99577121659969
61,2,0,863.1189412297442,135.91420127982053,780.6481613023293,87.27187373311966,173.5337214674324
61,3,0,58.81590475980722,101.78452474860686,474.9589976916035,83.84708658213097,138.0039058598074
62,1,0,169.94182519089014,190.1305288294119,858.4740479910638,81.62832433857353,119.6984909589525
62,2,1,296.3404829469367,62.73513677145602,797.7521775700159,73.23110427368123,205.66125978211295
62,3,0,298.0022309383898,146.32794693532293,570.053162478649,87.88707320500427,127.07557335076741
63,1,1,47.90790350118579,81.22255831914528,785.3830395384034,88.7958430963485,210.09843090243555
63,2,0,608.3739823393774,163.62396622676957,157.7107794145018,89.6299652645105,172.16562491389988
63,3,0,401.7092920283733,140.82668329944093,46.489161300630784,74.23011683525088,239.95766584268964
64,1,1,116.17189003283782,153.9688205186372,218.32390740989834,78.82071112623254,144.54523540432092
64,2,0,375.59715182764114,172.05041296225076,263.168103681338,82.46641086691207,184.32838312103468
64,3,0,668.415683546747,206.02875067519463,640.3448368806555,75.2316967766436,89.86566324711593
65,1,1,286.792190857504,152.70909812485587,50.3521741339486,81.02470596374727,209.97734383374316
65,2,0,355.22446071453487,180.14252234860942,98.1412252625713,72.35393101914455,237.86721697823535
65,3,0,508.5246949038487,167.26945438767424,382.4454294461855,75.87931902728907,257.17172176949657
66,1,1,797.4701247918028,168.25144732257004,241.53398727405983,82.95685757497895,159.89314033435915
66,2,0,124.52239920704932,202.98386532271317,124.3173956164093,90.36741316898727,177.94873326731164
66,3,0,213.46253591918088,144.41249748414344,761.9332208065264,85.87973677714676,254.508740924592
67,1,0,663.7687834415053,167.87389682593968,741.361377698503,75.94654748381082,187.16832560377424
67,2,0,247.76099293558408,213.96046823583006,823.5300414494009,71.61883875332124,233.06546872869473
67,3,1,917.100824233513,88.03896826389399,497.74897202815345,89.6521214191795,90.4523229840545
68,1,1,700.501437536534,106.25783628687707,806.4982948970769,90.79600068810299,283.74897062168685
68,2,0,488.29625196395864,194.36057083045014,737.3369041564667,77.37577965086821,259.2554386886586
68,3,0,72.63769965514734,152.8950641972504,205.03652939285675,73.28906615214962,99.58443847783451
69,1,0,699.4257125047315,112.8926781872197,633.5840499653455,72.1525850039749,150.19273402044723
69,2,0,550.3561017295442,183.23340156421938,281.904175662634,83.69091524766411,271.3719912212558
69,3,1,622.9639556808756,96.21186894894971,26.94373613935817,88.71780308620238,87.76059186466425
70,1,1,869.0454059462884,142.3899009501481,819.2064009364592,87.24980673997018,295.1447056262076
70,2,0,370.8807522616714,179.56152222209724,353.95133083467175,80.68525474844503,216.4882160855906
70,3,0,868.0713435246184,213.40121336605404,671.26846573934,79.40677572410378,172.71483522161964
71,1,1,738.6840581600488,97.11953407119967,101.49840273687552,78.10697556072627,144.23633611999466
71,2,0,319.15838110767874,96.31301213532578,42.26847797941733,71.17518368716806,292.9763579136128
71,3,0,444.1440500252229,119.8279693953572,594.5026250263109,75.29990368939967,284.95817705891534
72,1,0,785.0434668637133,73.81563144105793,367.50686813591653,88.90346356695343,283.84782152268957
72,2,1,481.8193154676028,155.56945939626456,150.48918085643194,91.2099627104995,132.43722712112572
72,3,0,933.722596662202,161.22283536347777,532.2154758506024,81.36069151014732,132.22448676051647
73,1,1,205.2817373947605,94.26580699513923,167.29673654590732,86.85460992883554,157.5895502375066
73,2,0,92.44587201459873,211.06392322346247,771.3226127447301,89.90456936095411,294.5021063476463
73,3,0,202.77871313442063,121.6869894950627,662.5764416804516,85.13449022169374,115.92238396927428
74,1,0,813.0782354564259,94.88276129778247,199.67384018041858,81.86060472464584,209.14860252996442
74,2,1,588.9502686272193,74.13950040887963,765.8440292783525,76.27450034123666,110.74534728479975
74,3,0,882.3995262105157,208.96529591028732,752.5627379059363,87.47073680213919,222.37776352800427
75,1,1,561.1619949141942,73.43740443757451,359.6007910437861,78.47886243215561,138.40015151902708
75,2,0,725.219863513162,137.23170643508732,76.00866014134967,75.33961764417197,228.32682231865923
75,3,0,109.83270916144777,192.66999388479448,434.692471579629,80.69988943922417,209.03560623353187
76,1,1,821.4900044137241,114.13056816996456,593.08977901358,82.45256416542902,139.94480949377555
76,2,0,872.7801099533343,184.2791721642376,576.1436335396897,88.31605253025876,267.4047434082727
76,3,0,710.9048279788342,190.45552994320246,609.9415036735304,84.80761161624713,214.59965398571714
77,1,1,753.0724897849819,84.61120131475852,768.7976003455888,88.75371590330856,89.4546061493563
77,2,0,822.5698111196053,79.97194993690755,296.08031877551565,86.11199924012118,117.37987743967206
77,3,0,815.1069638862737,189.6942915303551,445.36480695092195,70.93870771953344,144.19368600915573
78,1,0,623.975259193937,212.94918193645276,553.0701668965855,76.1551831120488,217.86847124116883
78,2,0,550.825837632791,181.53626672647977,98.47243862849515,86.47263229760405,198.1763280360006
78,3,1,952.9842869118356,113.20427897017038,553.7703543444261,89.99258500100306,105.011088557455
79,1,0,928.4905430753538,167.18884359284,64.5672036132442,77.00244060666566,233.6168955901586
79,2,0,101.48519224641021,150.69529212215346,305.40401437718435,83.58848971326441,92.95708686040679
79,3,1,866.0365220566063,211.74827387647014,845.0272476348655,86.23846163395464,110.86666062086124
80,1,1,758.3456802785633,63.701865698277636,24.97125381105996,77.46861048975167,187.00232456956445
80,2,0,769.8913657589269,166.47266409845324,392.0386488168444,76.43972433085895,294.97279367905116
80,3,0,442.63067304488413,130.29063826897664,147.53541201358712,87.1680104020968,230.5401309958106
81,1,0,247.34284118358835,72.71882715491378,595.2406238904282,84.28004013651332,141.26794902720832
81,2,1,941.4536039600972,83.43369532346043,380.28645286827424,90.23111430572287,172.36878928351393
81,3,0,644.5097653429318,121.89798583738788,243.3270283000849,91.06194006123074,170.16188295135427
82,1,0,887.4869161722029,95.74305339430722,190.3945723957749,71.44813713114581,221.61861823889308
82,2,1,387.81727915185417,194.72184741488772,415.6914943374296,90.73702987374855,122.63858709257147
82,3,0,863.2664845392388,181.02943356414622,673.5624733043082,88.1966933199662,244.83942152171105
83,1,1,632.8106306243419,80.34249580074365,33.98176200533627,89.76244505026852,214.18324346485497
83,2,0,794.7334100047852,134.99231104533675,107.41791620010457,73.38414400511347,228.81658748213889
83,3,0,446.5519822981772,91.15144365458134,431.6158309972939,72.12896627856719,206.81955400273523
84,1,0,293.1898898110922,184.29993497361016,274.6364865923998,80.17773434171323,85.71175918972968
84,2,1,106.33030456589731,121.1021594726914,421.5199312798116,83.15837732973061,145.17563666130835
84,3,0,698.1832337209875,194.06097544325274,681.2966850552334,71.6227912639942,185.2746819355029
85,1,1,137.21263368104013,97.62938272044318,860.4319634332592,73.74045646963802,189.17773091183048
85,2,0,625.1435120902993,169.46347808243098,490.56270086753176,71.00838573256989,152.56476794343797
85,3,0,529.64987784557,73.57466015671707,309.51304509648145,71.49072698312335,99.92955228437472
86,1,1,414.81464911668826,80.57197993079473,497.39870573385366,84.9995455039662,253.2401317897215
86,2,0,227.7397125197162,85.99625320155226,96.38253012967955,83.90785262101167,233.25669155805983
86,3,0,67.48341165480969,205.93241024420374,50.824647381028214,81.9495691059482,233.8055441973263
87,1,1,865.4968182714484,171.27672072871547,700.2461021697393,77.794668331711,256.2635040913018
87,2,0,113.62034249847966,199.47392654351452,480.11981504940167,87.63091906336956,179.2891263581815
87,3,0,649.3125339943929,141.99447590423694,639.4937534601813,72.48756967907968,96.05937192217911
88,1,0,272.37859161833984,84.75779250078675,760.9264908775797,75.31966685193633,290.45862464250496
88,2,1,357.7456608908236,88.27963802566481,689.8263704577125,84.36642422700305,189.03069945542833
88,3,0,565.4460850197545,172.07473206952494,203.69040854717403,91.31628759138907,290.23097722555474
89,1,0,655.7279457206171,90.99819032422049,595.005838493214,72.29342551740241,89.75298913848692
89,2,0,282.43682050937855,132.0436531676319,757.8852934337974,85.77566534829309,240.94990628660238
89,3,1,441.9766122265807,113.83815563834523,327.19328687192274,91.13752459058121,91.76101411459345
90,1,0,861.7532593563418,150.14999892263995,385.72657448791693,85.73631995340696,186.58311429690164
90,2,0,867.8299798798453,200.39212868670856,371.0929682487028,76.50561799270903,209.02340606354136
90,3,1,904.8508972065392,92.73307674099536,545.4071555144164,83.80760552755478,238.91283128636607
91,1,0,162.5372923964573,171.54788620415826,793.1906463510588,74.5059437091961,133.68400244193913
91,2,1,960.973224966529,88.10162653285337,745.85634839924,80.94054850760898,135.7410905508475
91,3,0,865.2884003295349,129.34176888709203,451.7308726216896,78.20189502287593,209.1509205496613
92,1,0,192.91849699086967,120.88185807025027,845.4901902439283,76.12080395259682,222.69514337855753
92,2,1,346.61685824551313,180.54207390808892,119.16800424129673,90.77053354997302,179.6015317325469
92,3,0,261.87056442290907,71.33271101507351,152.84860916037323,81.50654165876261,154.8032188592157
93,1,1,825.485286174538,127.09233404502683,221.2387312459898,83.51087523603829,233.32070976116484
93,2,0,196.2631434961769,86.0175706570337,37.572276458183346,85.96572085814066,224.19592713946946
93,3,0,488.69237572395167,191.57217416955905,703.6606290649995,82.85648135455256,267.61221561171556
94,1,0,233.15019511542025,77.32739527697211,239.45904004489205,71.98236184314035,196.032329275181
94,2,1,927.8984430145199,66.00417414499624,111.57705589493371,80.11554609787234,281.5424547865771
94,3,0,338.02814394496824,139.00393365634605,41.817780037933204,73.86082755362975,292.74442695752197
95,1,1,955.0061639701737,60.6365775289018,830.2450250178806,83.96321849390134,267.5372628798298
95,2,0,469.781698330626,140.30843981615791,429.23560797901655,84.53432128513687,112.89768732010303
95,3,0,65.95033259115455,107.90865925828015,616.1860282857901,74.96230901341741,226.2403080741626
96,1,0,959.5632700782324,74.51611043374035,588.4002716211171,79.94163163764058,267.58481831679546
96,2,0,205.87285108987044,167.92840782117784,731.7638325192634,90.25166379210147,228.32454277975123
96,3,1,510.12517281352194,156.26153483700855,758.4331317172259,82.55297085442082,89.6966253121962
97,1,0,922.5202552368688,167.44487466433824,591.788118274507,75.24682172388168,223.1514188680824
97,2,1,411.90653712578336,161.47033210899772,98.13670137546619,84.34867069972617,295.4588858098481
97,3,0,83.2898869706577,212.3232361173606,358.2623303208947,88.73127721112216,249.37530197256856
98,1,0,576.5244831718202,175.07769008288793,766.7575841081252,79.12628192533401,152.68619476868525
98,2,0,672.1445944046674,185.90487396831833,666.0815612391559,87.22984828364845,175.73563777371595
98,3,1,814.9807014738693,78.62070180749556,477.43182950501966,70.9257968937796,152.16653053983578
99,1,1,385.8542358359106,121.67617314500036,608.2054658203049,78.80552979879181,178.5194688747244
99,2,0,263.29061551066883,118.10008549241691,202.6638910113226,72.31395885489208,211.38000173870063
99,3,0,672.7334791971975,156.5178899713383,407.27584566563866,78.62495600533079,266.563763448754
100,1,1,530.9524912105369,134.62715349214827,28.018906946745663,77.83167174083015,163.97466365680796
100,2,0,416.620535405607,150.38355268881935,468.00215851639723,83.32067669460046,245.658895608597
100,3,0,810.3711845893604,171.9064344429015,833.4601933756862,71.18256627370387,124.81558745047063
101,1,0,44.64414532404554,160.88397304296004,783.6610008944688,75.81921772460827,280.08995489013046
101,2,0,94.7510820430118,205.65528690233216,310.37554521707193,72.894954244293,186.4138413293561
101,3,1,281.5751683674578,104.31133128269437,271.97559867198584,87.33713979292266,197.7292900814297
102,1,0,333.4186951679031,155.0892955079618,626.1209920095869,76.41908496760283,171.05691251973545
